205,food7,西式早餐,奶茶.jpg,奶茶,300,100,,,,,,,,,,,
206,food7,家常菜,味增鮭魚湯.jpg,味增鮭魚湯,75,125.3,18,7.57,10.765,3.47,146.1,199.25,74.45,133.25,28.85,1.16,0.645
207,food7,家常菜,大頭菜(甘藍).jpg,大頭菜(甘藍),70,46.5,6.6,1.67,3.18,5,97.4,126.7,89,57.8,8.9,0.53,0.2
208,food7,家常菜,筍片排骨湯.jpg,筍片排骨湯,80,85.7,21.9,5.8,6.48,1.99,246.5,24.2,14.9,78.4,11.7,0.48,0.83
209,food7,家常菜,蘿蔔魚丸湯.jpg,蘿蔔魚丸湯,140,111,17.6,5.94,6.68,7.9,268.8,234.2,48.6,79.6,17.6,0.4,0.36
210,food7,家常菜,菜肉餛飩湯.jpg,菜肉餛飩湯,40,97.6,0,7.32,3.64,4.52,78,277.2,17.6,34.8,7.2,0.52,0.56
211,food7,家常菜,肉羹湯.jpg,肉羹湯,100,149.5,19.8,11.495,6.33,5.42,283.8,208,13.25,94.55,16.95,0.69,0.94
212,food7,家常菜,滷豬腳.jpg,滷豬腳,40,82.55,44.45,5.04,7.985,0.745,88.4,293.75,19.4,56.6,6.05,0.455,1.24
213,food7,家常菜,煎白鯧魚.jpg,煎白鯧魚,37,63.9,22.96,4.343,5.88,0.07,29.05,110.25,2.8,37.45,12.25,0,0.14
214,food7,家常菜,水煮雞胸肉.jpg,水煮雞胸肉,35,36.4,19.95,0.315,7.84,0,108.5,17.15,0.35,78.05,9.8,0.14,0.14
215,food7,家常菜,豬耳朵.jpg,豬耳朵,90,285.9,79.9,24.31,14.925,0.745,177.3,296.7,4.4,75.85,13.4,0.955,1.63
216,food7,家常菜,大黃瓜魚丸湯.jpg,大黃瓜魚丸湯,70,36.5,4.6,0.3,2.95,5.76,89.6,140.6,10.2,34.9,8.4,0.22,0.16
217,food7,家常菜,春捲.jpg,春捲,215,188.5,18,1.46,98.03,28.72,506.6,43.7,66.2,131.7,33,1.28,1.28
218,food7,家常菜,玉米粒20g+蛋40g+海帶結80+高麗菜80g+甜不辣55g，白飯150g.jpg,玉米粒20g+蛋40g+海帶結80+高麗菜80g+甜不辣55g，白飯150g,435,505.9,184.2,7.27,13.94,21.765,278.8,929.8,132.95,178.7,38.85,1.625,1.01
219,food7,家常菜,燙菠菜100g+炒洋蔥100g+蒸香腸40g+滷百頁35g，飯150g.jpg,燙菠菜100g+炒洋蔥100g+蒸香腸40g+滷百頁35g，飯150g,405,565,23.6,19.36,13.52,17.48,701.5,499.9,110.5,173.5,75.4,3.33,1.72
220,food7,家常菜,冬瓜+菠菜+素雞塊30g+高麗菜乾60g +大頭菜虱目丸湯+白飯150g.jpg,冬瓜+菠菜+素雞塊30g+高麗菜乾60g +大頭菜虱目丸湯+白飯150g,490,449,6.6,5.37,14.05,38.82,1266.2,2492.9,332.9,208.3,110.1,49.5,1.84
221,food7,家常菜,肉羹飯.jpg,肉羹飯,300,429.5,19.8,11.495,6.33,5.42,283.8,208,13.25,94.55,16.95,0.72,0.94
222,food7,家常菜,蝦仁炒飯.jpg,蝦仁炒飯,380,524.4,41.8,6.46,17.86,99.94,167.2,843.6,91.2,167.2,38,2.28,1.52
223,food7,家常菜,地瓜粥250g+滷豬耳朵+滷海帶+滷百頁+炒龍鬚菜.jpg,地瓜粥250g+滷豬耳朵+滷海帶+滷百頁+炒龍鬚菜,335,415,0,9.465,11.09,25.805,347.95,1079.8,90.35,132.6,43.2,2.59,1.19
224,food7,家常菜,香菇肉燥.jpg,香菇肉燥,24.5,73.35,9.9,6.101,2.688,1.865,73.115,133.2,2.275,33.265,7.06,0.393,0.345
225,food7,家常菜,地瓜粥250g+滷麵泡+滷海帶+炒龍鬚菜+吳郭魚肉30g.jpg,地瓜粥250g+滷麵泡+滷海帶+炒龍鬚菜+吳郭魚肉30g,335,421.5,19.5,15.045,12.71,24.34,442.6,709.2,82.4,144.95,49.8,2.035,1.085
226,food7,家常菜,炸花枝丸.jpg,炸花枝丸,85,221.8,50.25,16.365,9.975,9.225,136.5,521.25,62.25,148.5,14.25,0.3,0.375
227,food7,家常菜,炸豬排40g+炒空心菜90g+洋蔥炒蛋120g+炒油豆腐40g，飯200g.jpg,炸豬排40g+炒空心菜90g+洋蔥炒蛋120g+炒油豆腐40g，飯200g,500,589.3,107.4,20.45,18.64,13.53,792.6,88.2,188,202.7,64.1,3.25,2.31
228,food7,家常菜,排骨便當.jpg,排骨便當,525,622.15,107.4,21.615,13.7,6.59,473,553.7,141,92.2,41.5,2.15,1.45
229,food7,家常菜,正鰹(鰹魚)魚丁.jpg,正鰹(鰹魚)魚丁,33,47.4,19.2,1.68,7.164,0.447,134.91,167.52,2.49,140.97,11.4,0.813,0.129
230,food7,家常菜,青脆脯100g滷虱目魚35g+炒空心菜+炒高麗菜末蛋.jpg,青脆脯100g滷虱目魚35g+炒空心菜+炒高麗菜末蛋,515,519.5,99.9,16.895,12.83,10.09,623.95,605.8,193,184.5,53.7,2.355,1.425
231,food7,家常菜,醬爆豆乾條.jpg,醬爆豆乾條,38,69.55,0,3.395,6.989,2.897,100.36,308.27,95.64,104.52,24.35,1.988,0.779
232,food7,家常菜,飯3份+青椒炒柳松菇+空心菜+白切豬肉30g+鰹魚塊30g.jpg,飯3份+青椒炒柳松菇+空心菜+白切豬肉30g+鰹魚塊30g,250,446.8,34.8,15.3,16.32,9.21,818.1,107.7,79.8,242.4,47.7,2.7,1.68
233,food7,家常菜,可樂餅(奶汁).jpg,可樂餅(奶汁),70,156.7,42,11.37,2.16,11.88,47.4,202.8,4.2,43.2,6.6,0.36,0.18
234,food7,家常菜,馬鈴薯咖哩100g+炒洋蔥70g+燙里肌肉40g+燙空心菜80g+飯150g.jpg,馬鈴薯咖哩100g+炒洋蔥70g+燙里肌肉40g+燙空心菜80g+飯150g,430,468.6,102.2,15.77,12.53,17.04,771.8,406.1,127.8,124.9,53.2,2.37,1.91
235,food7,家常菜,鮮蝦泡麵.jpg,鮮蝦泡麵,125,601.25,0,32.25,12,66.875,186.25,2361.25,65,136.25,42.5,2.875,1
236,food7,家常菜,港式叉燒便當.jpg,港式叉燒便當,190,965.4,36.4,17.54,17.51,6.315,463.25,1113.2,41.4,67.55,33.9,1.295,1.474
237,food7,家常菜,雞腿便當.jpg,雞腿便當,463,572.2,96.8,18.04,21.609,3.767,370.51,913.87,35.09,204.92,32.1,1.023,1.894
238,food7,家常菜,竹筍75、小白菜75、花椰菜50、梅乾菜5、豬後腿肉(滷肉)60、醬油5G，沙茶拌麵.jpg,竹筍75、小白菜75、花椰菜50、梅乾菜5、豬後腿肉(滷肉)60、醬油5G，沙茶拌麵,330,366,42.3,10.64,22.8,45.16,904,835.9,142.85,276.55,55.85,3.73,3.22
239,food7,家常菜,花生麵筋.jpg,花生麵筋,30,65.7,0,4.23,3.3,3.75,27.9,233.4,3.3,17.7,9,0.54,0.27
240,food7,家常菜,自製韭菜水餃.jpg,自製韭菜水餃,31,38.21,0,0.431,2.361,0.49,75.97,84.23,5.94,22.53,2.57,0.254,0.421
241,food7,家常菜,炒烏龍麵.jpg,炒烏龍麵,430,524.3,20.8,18.79,21.18,67.76,296.4,667.8,21,127.4,47.8,1.48,1.28
242,food7,小吃,水煎包.jpg,水煎包,90,265.7,7.8,12.155,8.47,30.22,132.55,9.9,19.95,29.9,16.6,0.445,0.545
243,food7,小吃,酸辣湯.jpg,酸辣湯,175,219.4,48.65,12.265,6.255,21.765,233.25,118.55,85.05,163.25,25.45,1.84,0.92
244,food7,小吃,蚵仔麵線.jpg,蚵仔麵線,125,352.35,49.9,13.985,8.91,48.76,87.6,1455.2,20.9,91.8,25.8,1.75,1.3
245,food7,小吃,貢丸湯.jpg,貢丸湯,85,178.15,48.75,13.945,12.795,0.66,148.7,883.7,7.9,136.45,13.1,0.8,0.985
246,food7,小吃,鍋貼.jpg,鍋貼,160,366.4,17.6,15.68,12.48,44.32,185.6,502.4,14.4,97.6,24,1.12,1.12
247,food7,小吃,炒麵.jpg,炒麵,305,604.5,22.8,20.61,20.52,85.225,249.15,859,52.95,204.25,39.9,1.185,1.065
248,food7,小吃,米糕(筒仔米糕).jpg,米糕(筒仔米糕),160,390.4,27.2,13.76,10.56,56.8,126.4,478.4,25.6,84.8,28.8,2.56,1.44
249,food7,小吃,炸排骨酥湯.jpg,炸排骨酥湯,110,276.1,24.2,14.85,14.19,21.78,228.8,641.3,12.1,116.6,13.2,1.32,1.1
250,food7,小吃,草魚粥.jpg,草魚粥,348,419.48,52.2,2.9,26.818,1.16,545.23,403.33,91.74,291.48,35.1,1.489,1.024
251,food7,小吃,肉圓.jpg,肉圓,120,200.25,9.2,1.725,3.565,31.51,56.35,249.55,10.35,25.3,3.45,10.35,0.345
252,food7,小吃,肉粽.jpg,肉粽,165,384.5,100.7,14.52,13.53,50.7,174.9,565.95,13.2,125.4,34.65,2.145,2.15
253,food7,小吃,蚵仔煎.jpg,蚵仔煎,215,521.15,217.8,30.315,11.44,51.945,309.75,644.9,85.4,170.9,46.95,4.805,163.66
254,food7,小吃,糯米腸.jpg,糯米腸,102,393.38,0,11.616,6.918,64.132,108.64,440.2,8.6,54.64,28.96,0.794,0.692
255,food7,小吃,涼麵.jpg,涼麵,350,580.4,0,16.555,23.805,74.785,442.1,879.5,320.85,328.91,99.7,3.91,1.86
256,food7,小吃,嘉義火雞肉飯.jpg,嘉義火雞肉飯,510,697.9,120.5,16.26,16.26,5.33,473.15,410.6,99.65,197.4,47.45,2.32,1.625
257,food7,小吃,味增湯.jpg,味增湯,470,654.6,29.7,15.35,20.75,9.715,527.85,465.25,168.9,259.85,61.5,2.725,1.4
258,food7,小吃,肉燥麵.jpg,肉燥麵,360,600.8,15.6,18.89,21.8,86.675,353.2,168.9,74.45,132.55,45.5,1.19,1.155
259,food7,小吃,鮮肉煎包.jpg,鮮肉煎包,75,236.95,22.75,11.705,10.49,22.05,156.55,20.6,6.15,79.05,15.85,0.63,1.44
260,food7,小吃,自製油飯.jpg,自製油飯,130,437.35,7.8,13.74,10.92,66.33,211,262.85,9.5,80.3,36.7,1.06,1.175
261,food7,小吃,壽桃.jpg,壽桃,85,302.95,0,0.7,11.7,62.82,352.8,1.75,37.4,193.45,67.95,3.42,1.515
262,food7,小吃,碗粿.jpg,碗粿,92,339.38,19.8,11.886,8.158,50.042,92.94,15,12.4,89.74,25.56,0.634,0.912
263,food7,小吃,芋粿巧.jpg,芋粿巧,84,254.94,0,3.114,5.628,50.102,165.44,657.6,23.9,80.34,25.36,0.874,0.712
264,food7,零食點心,花生糖.jpg,花生糖,10,54.4,0,3.25,1.79,4.61,42.1,18.3,1.2,30.8,13.4,0.21,0.26
265,food7,零食點心,泡芙(巧克力).jpg,泡芙(巧克力),65,382.85,94.9,26.845,6.695,29.445,215.8,94.9,108.55,163.8,29.9,1.04,0.91
266,food7,零食點心,油炸脫水甘薯片.jpg,油炸脫水甘薯片,25,130.25,0,7.525,0.575,15.3,197.5,76.25,39.5,29.75,10.5,0.4,0.1
267,food7,零食點心,草莓夾心餅乾.jpg,草莓夾心餅乾,30,148.5,2.7,7.14,1.44,19.92,33.6,90.9,7.5,26.1,4.8,0.42,0.15
268,food7,零食點心,菜燕凍.jpg,菜燕凍,5,15.3,0,0,0.015,3.915,0.55,3.35,12.4,0.2,3.65,0.95,2.99
269,food7,零食點心,蛋酥餅乾.jpg,蛋酥餅乾,25,115.25,144.25,6.75,2.85,10.975,81.75,49,14.75,88.5,6.25,1.025,0.45
270,food7,零食點心,蛋捲.jpg,蛋捲,75,405.75,109.5,24.375,5.1,42.225,85.5,168.75,25.5,122.25,12,0.975,0.45
271,food7,零食點心,小饅頭.jpg,小饅頭,35,86.45,0,0.42,2.835,17.955,23.1,63.7,7.35,20.3,5.6,0.14,0.56
272,food7,零食點心,豬肉條.jpg,豬肉條,35,41.7,18.3,1.29,6.39,0.745,136.95,270.4,1.05,79.15,8.4,0.495,1.005
273,food7,零食點心,炸薯條.jpg,炸薯條,75,189.7,0,13.695,1.69,15.47,247,13.65,8.45,50.7,14.95,0.455,0.26
274,food7,零食點心,鮮橘凍.jpg,鮮橘凍,110,48.9,0,0.2,0.5,12.45,67.9,7,24.2,17.5,10.2,0.23,0.81
275,food7,零食點心,紅棗銀耳湯.jpg,紅棗銀耳湯,27.5,86.6,0,0.1025,1.42,20.3975,161.25,50.5,11.725,19.625,10.125,1.5725,0.4575
276,food7,零食點心,白巧克力.jpg,白巧克力,35,197.05,5.25,12.565,3.01,18.41,141.4,38.15,69.3,98,9.1,0.105,0.28
277,food7,零食點心,黑巧克力.jpg,黑巧克力,40,218.4,0.6,13.32,3.76,21.28,40.4,40,302.8,31.6,100,154.8,1.32
278,food7,零食點心,米果.jpg,米果,15,72.9,0,3.03,0.69,10.86,18.75,70.5,5.1,9.15,1.65,0.075,0.15
279,food7,零食點心,牛奶糖.jpg,牛奶糖,3.5,14.595,0,0.3605,0.1155,2.7475,3.885,1.085,2.765,2.205,0.28,0,0.0105
280,food7,零食點心,芝麻糖.jpg,芝麻糖,10,51.3,0,2.67,0.85,6.07,33.4,5,62.7,47.2,21.1,0.68,0.23
281,food7,零食點心,爆漿餐包.jpg,爆漿餐包,50,206.5,34.1,13.395,3.41,18.47,41.85,249.1,12.55,47.35,10.55,0.4,0.33
282,food7,零食點心,草莓夾心酥.jpg,草莓夾心酥,15,74.25,1.35,3.57,0.72,9.96,16.8,45.45,3.75,13.05,2.4,0.21,0.075
283,food7,零食點心,炸鱈魚排.jpg,炸鱈魚排,95,523.55,16.1,28.09,10.68,3.95,236.7,65.15,5.25,155.2,19.4,0.22,0.24
284,food7,零食點心,炸花枝丸.jpg,炸花枝丸,85,221.8,50.25,16.365,9.975,9.225,136.5,521.25,62.25,148.5,14.25,0.3,0.375
285,food7,零食點心,蘿蔔酥餅.jpg,蘿蔔酥餅,60,263.4,11.4,14.4,4.5,29.52,132,43.2,10.2,67.2,18.6,0.78,0.3
286,food7,零食點心,烤香腸.jpg,烤香腸,50,175,32.5,13.05,8.55,6.1,140.5,487,1,51,8,0.55,0.9
287,food7,零食點心,魚酥.jpg,魚酥,35,203,10.85,14.28,2.905,16.135,52.5,243.25,96.25,84.35,6.3,0.945,0.14
288,food7,零食點心,洋芋片.jpg,洋芋片,25,142.5,0,9.65,1.3,12.875,204.25,95.75,4.25,34.25,14.25,0.425,0.125
289,food7,零食點心,速食粥.jpg,速食粥,45,157.95,0,0.855,3.825,34.02,67.5,964.35,42.3,44.55,13.5,0.945,0.585
290,food7,零食點心,麵線.jpg,麵線,280,831.6,0,3.64,28.56,172.2,243.6,7812,50.4,277.2,84,3.08,1.4
291,food7,零食點心,紅豆蓮子湯.jpg,紅豆蓮子湯,75,256.45,0,0.38,13.51,51.455,574.4,31.55,72.45,304.65,109.15,5.475,2.15
292,food7,零食點心,優酪果凍.jpg,優酪果凍,33,29.37,0,0,0,7.425,42.57,9.9,0.66,8.25,0.66,0.099,0.033
293,food7,零食點心,中華豆花.jpg,中華豆花,105,96,0,0.665,1.9,10.545,65.55,7.6,5.7,19.95,11.4,0.665,0.19
294,food7,零食點心,金莎巧克力.jpg,金莎巧克力,13,75.79,0,5.2,1.17,6.24,63.18,5.85,1.3,26.52,13,0.299,0.169
295,food7,零食點心,牛舌餅.jpg,牛舌餅,15,60.3,0,1.8,0.855,10.29,12.9,9.9,3,7.65,2.25,0.12,0.06
296,food7,零食點心,太妃糖.jpg,太妃糖,7,30.45,1.47,0.973,0.189,5.292,8.68,14.77,2.03,8.12,0.84,0.049,0.028
297,food7,飲料,可口可樂.jpg,可樂飲料,350,178.5,0,0,0,44.8,0,24.5,3.5,56,3.5,0.35,0
298,food7,飲料,芬達橘子汽水.jpg,芬達橘子汽水,350,147,0,0,0,36.75,3.5,31.5,7,0,3.5,0.35,0
299,food7,飲料,仙草蜜.jpg,仙草蜜,335,117.25,0,0,0,29.48,50.25,160.8,43.55,3.35,6.7,1.34,0.335
300,food7,飲料,杏仁茶.jpg,杏仁茶,340,142.8,0,0,0,36.04,17,34,10.2,6.8,0,3.74,0.34
301,food7,飲料,沙士.jpg,沙士,250,90,0,0,0,23,0,12.5,5,2.5,0,0.5,0.25
302,food7,飲料,啤酒.jpg,啤酒,330,165,0,0,0,12.87,102.3,9.9,0,72.6,26.4,0.33,0
303,food7,飲料,咖啡飲料.jpg,咖啡飲料,240,93.6,4.8,0.96,2.16,19.68,180,60,72,50.4,14.4,0.24,0.24
304,food7,飲料,珍珠紅茶.jpg,珍珠紅茶,110,438.5,0,12.8,16.3,67.94,534.1,5.3,1073.6,485.1,120.1,10.1,2.81
305,food7,飲料,珍穀米漿.jpg,珍穀米漿,480,345.6,0,11.04,5.28,58.08,163.2,124.8,9.6,100.8,48,0.48,0.48
306,food7,飲料,米漿.jpg,米漿,240,146.4,0,1.2,1.44,32.88,31.2,4.8,9.6,26.4,9.6,0.24,0.24
307,food7,飲料,巧克力牛奶.jpg,巧克力牛奶,390,202.8,31.2,5.07,6.24,33.93,308.1,152.1,120.9,183.3,35.1,0,0.78
308,food7,飲料,拿鐵咖啡.jpg,拿鐵咖啡,180,50,7,1.45,30,1.7,76.5,20.5,55.5,50.5,4.5,0.05,0.2
309,food7,飲料,紅茶.jpg,紅茶,470,159.8,0,0,0,40.42,28.2,37.6,4.7,18.8,4.7,0.94,0
310,food7,飲料,蘆筍汁.jpg,蘆筍汁,420,147,0,0,0.42,37.38,21,46.2,8.4,25.2,4.2,0.84,0.42
311,food7,飲料,水果茶.jpg,水果茶,450,162,0,0,0,41.4,108,22.5,4.5,4.5,4.5,0.45,0
312,food7,飲料,蘋果西打.jpg,蘋果西打,250,105,0,0,0,26.75,0,17.5,5,2.5,0,0.25,0
313,food7,飲料,舒跑.jpg,舒跑,245,68.6,0,0,0.245,17.15,44.1,100.45,4.9,2.45,2.45,0,0
314,food7,飲料,青草茶.jkpg,青草茶,420,105,0,0,0,26.88,147,109.2,16.8,37.8,16.8,0.84,0
315,food7,飲料,果菜汁.jpg,果菜汁,420,180.6,0,0.42,0.42,44.94,0,0,0,0,0,0,0
316,food7,飲料,蕃茄汁.jpg,蕃茄汁,200,42,0,0.4,1.4,8.8,340,196,18,30,26,2,0.2
317,food7,飲料,無糖烏龍茶.jpg,無糖烏龍茶,600,0,0,0,0.6,0.6,90,42,12,6,12,0.6,0
318,food7,飲料,奶茶.jpg,奶茶,,,,,,,,,,,,,
319,food7,飲料,麥茶.jpg,麥茶,,,,,,,,,,,,,
320,food7,飲料,冬瓜茶.jpg,冬瓜茶,,,,,,,,,,,,,
321,food7,飲料,菊花茶.jpg,菊花茶,250,72.5,0,0,0,18.5,30,42.5,5,7.5,2.5,0.25,0
322,food7,飲料,香豆奶.jpg,香豆奶,250,137.5,0,3.25,4.75,23,235,60,12.5,50,30,1,0.5
323,food7,飲料,華佗雞精.jpg,華佗雞精,70,23.8,0,0,6.02,0,128.8,60.2,1.4,11.9,3.5,0.07,0.07
324,food7,飲料,花生仁湯.jpg,華生仁湯,320,339.2,0,15.36,8.96,41.6,137.6,163.2,51.2,204.8,64,0.96,1.28
325,food7,飲料,黑豆漿.jpg,黑豆漿,250,97.5,0,1.5,2.75,18.5,150,52.5,7.5,37.5,20,0.5,0.25
326,food4,,葡萄柚.jpg,葡萄柚,190,62.7,0,0.57,1.33,14.82,114,13.3,39.9,32.3,17.1,0.19,0.19
327,food4,,泰國芭樂.jpg,泰國芭樂,160,60.8,0,0.16,1.28,15.52,240,8,6.4,24,9.6,0.16,0.32
328,food4,,火龍果.jpg,火龍果,130,65,0,0.26,1.43,16.25,247,20.8,5.2,35.1,40.3,0.39,0.91
329,food4,,美濃瓜.jpg,美濃瓜,165,62.7,0,0.495,2.145,14.19,528,19.8,11.55,28.05,16.5,0.33,0.33
330,food4,,木瓜.jpg,木瓜,120,62.4,0,0.12,0.96,16.08,264,4.8,21.6,12,14.4,0.24,0.24
331,food4,,荔枝.jpg,荔枝,100,59,0,0.3,1,14.8,180,6,11,27,16,0.4,0.3
332,food4,,蘋果.jpg,蘋果,130,59.8,0,0.26,0.39,15.73,143,3.9,6.5,14.3,5.2,0.26,0.13
333,food4,,奇異果.jpg,奇異果,115,60.95,0,0.345,1.38,14.72,333.5,6.9,29.9,40.25,14.95,0.345,0.115
334,food4,,葡萄.jpg,葡萄,105,59.85,0,0.21,0.735,15.435,126,7.35,4.2,16.8,5.25,0.21,0.105
335,food4,,香蕉.jpg,香蕉,70,63.7,0,0.14,0.91,16.59,203,2.8,3.5,15.4,16.1,0.21,0.35
336,food4,,香吉士.jpg,香吉士,105,60.9,0,0.945,0.84,12.495,136.5,2.1,39.9,23.1,11.55,0.21,0.105
337,food4,,粗梨.jpg,粗梨,120,60,0,0.12,0.48,15.84,144,10.8,2.4,14.4,7.2,0.12,0.12
338,food4,,愛文芒果.jpg,愛文芒果,150,60,0,0.45,0.3,15.3,135,6,7.5,21,10.5,0.15,0.15
339,food4,,金煌芒果.jpg,金煌芒果,105,61.95,0,0.42,1.155,15.12,94.5,15.75,5.25,12.6,10.5,0.21,0.105
340,food4,,小玉西瓜.jpg,小玉西瓜,195,62.4,0,0.195,1.755,15.015,117,7.8,11.7,19.5,25.35,0.585,0.39
341,food4,,聖女蕃茄.jpg,聖女蕃茄,175,61.25,0,2.275,2.45,9.45,315,29.75,29.75,36.75,17.5,1.05,0.35
342,food4,,加州李.jpg,加州李,100,56,0,0.4,0.7,13.9,120,7,4,18,8,0.2,0
343,food4,,玫瑰桃.jpg,玫瑰桃,120,61.2,0,0.12,1.44,15.36,240,8.4,8.4,25.2,12,0.24,0.12
344,food4,,櫻桃.jpg,櫻桃,80,56.8,0,0.32,0.72,14.4,176,3.2,12,16,8.8,0.24,0.08
345,food4,,水蜜桃.jpg,水蜜桃,145,62.35,0,0.29,1.16,15.515,145,14.5,5.8,27.55,11.6,0.29,0.145
346,food4,,鳳梨.jpg,鳳梨,130,59.8,0,0.26,1.17,15.08,52,1.3,23.4,10.4,18.2,0.26,0.65
347,food4,,棗子.jpg,棗子,130,59.8,0,0.26,1.56,14.43,260,9.1,10.4,26,9.1,0.26,0.13
348,food4,,柑橘.jpg,柑橘,150,60,0,0.3,0.75,15.3,82.5,6,36,22.5,15,0.3,1.2
349,food4,,香瓜.jpg,香瓜,180,54,0,0.36,1.08,13.5,432,28.8,12.6,28.8,12.6,0.36,0.36
350,food4,,楊桃.jpg,楊桃,170,59.5,0,0.34,1.36,14.62,170,18.7,3.4,18.7,15.3,0.34,0.51
351,food4,,蓮霧.jpg,蓮霧,170,57.8,0,0.34,0.85,14.62,119,11.9,6.8,17,13.6,0.17,0.17
352,food4,,哈密瓜.jpg,哈密瓜,195,60.45,0,0.39,1.365,14.82,390,44.85,27.3,27.3,25.35,0.39,0.585
353,food4,,葡萄乾.jpg,葡萄乾,20,60.6,0,0.18,0.64,15.86,142,2.8,11,23.4,6.6,0.3,0.1
354,food4,,柳橙汁.jpg,柳橙汁,120,60,0,0.12,0.12,14.76,25.2,26.4,3.6,4.8,3.6,0.12,0
355,food6,,全脂鮮奶-高品質鮮乳.jpg,全脂鮮奶-高品質鮮乳,290,194.3,40.6,10.73,9.57,14.79,452.4,130.5,275.5,261,29,0.29,0.87
356,food6,,全脂鮮奶-鮮乳.jpg,全脂鮮奶-鮮乳,290,179.8,34.8,10.44,9.28,12.76,466.9,156.6,321.9,266.8,58,0.29,1.16
357,food6,,低脂鮮奶.jpg,低脂鮮奶,290,133.4,29,4.93,9.28,12.76,461.1,150.8,310.3,266.8,58,0.29,1.16
358,food6,,脫脂鮮奶.jpg,脫脂鮮奶,290,121.8,11.6,0.87,10.15,18.27,527.8,142.1,290,432.1,31.9,0,0.87
359,food6,,保久乳.jpg,保久乳,200,116,26,6.4,6.2,8.8,348,132,182,230,26,0.2,1.2
360,food6,,羊奶保久乳.jpg,羊奶保久乳,180,118.8,28.8,6.48,6.3,8.82,324,91.8,198,151.2,19.8,0,0.54
361,food6,,全脂奶粉.jpg,全脂奶粉,30,152.1,27.3,8.61,7.98,10.92,358.8,115.8,271.5,223.5,25.2,0.09,0.93
362,food6,,低脂奶粉.jpg,低脂奶粉,25,105.75,14,3.025,8.2,11.4,363.5,88,315.25,233,28.75,0.1,1
363,food6,,調味奶.jpg,調味奶,290,150.8,23.2,3.77,4.64,25.23,229.1,113.1,89.9,136.3,26.1,0,0.58
364,food6,,起司片.jpg,起司片,21,62.58,17.43,4.452,3.801,1.848,15.54,387.45,120.54,78.12,6.3,0.378,0.567
365,food6,,優格.jpg,優格,200,202,20,5.6,7.4,31.2,282,116,166,142,22,0.2,0.6
366,food6,,低脂優酪乳.jpg,低脂優酪乳,200,146,12,1.8,4,29.2,146,74,70,80,14,0.2,0.6
367,food6,,養樂多.jpg,養樂多,100,68,0,0,1.1,16.3,88,26,29,37,4,0.1,0.1
368,food6,,活益比非多.jpg,活益比非多,210,134.4,0,0,2.1,32.55,105,42,58.8,79.8,12.6,0.21,0.42
369,food2,,雞胸肉(肉雞).jpg,雞胸肉(肉雞),30,31.2,17.1,0.27,6.72,0,93,14.7,0.3,66.9,8.4,0.12,0.12
370,food2,,雞腿(肉雞).jpg,雞腿(肉雞),40,56.4,32,2.76,7.36,0.08,86.8,47.2,0.8,56.8,7.2,0.2,0.68
371,food2,,大里肌(豬).jpg,大里肌(豬),35,65.45,18.2,3.57,7.77,0,125.65,12.25,0.35,13.3,8.05,0.21,0.595
372,food2,,二節翅(肉雞).jpg,二節翅(肉雞),40,90.8,40.8,6.88,6.72,0,45.2,50,4,40.4,4.8,0.16,0.44
373,food2,,豬前腿瘦肉.jpg,豬前腿瘦肉,35,40.25,24.85,1.12,7.035,0,107.8,16.8,1.05,74.2,8.05,0.455,1.155
374,food2,,豬腳(生).jpg,豬腳(生),35,78.05,44.45,5.04,7.595,0,67.55,39.55,19.25,52.15,4.55,0.35,1.225
375,food2,,梅花肉(豬).jpg,梅花肉(豬),45,153.45,33.3,13.77,6.84,0.045,110.25,26.55,0.45,67.95,7.2,0.405,0.855
376,food2,,雞肝.jpg,雞肝,40,48,143.6,1.84,7.36,0.64,116,36.8,1.2,42.4,6.8,1.4,0.92
377,food2,,豬血.jpg,豬血,40,48,143.6,1.84,7.36,0.64,116,36.8,1.2,42.4,6.8,1.4,0.92
378,food2,,雞肫.jpg,雞肫,40,42.8,78.4,1.32,7.28,0,94.4,29.6,1.6,20,5.2,0.88,0.96
379,food2,,烏賊(花枝).jpg,烏賊(花枝),40,20.4,81.2,0.12,4.36,0.44,27.2,26.4,5.2,34.8,27.2,0.08,0.52
380,food2,,草對蝦(草蝦).jpg,草對蝦(草蝦),30,29.4,47.1,0.21,6.6,0.3,26.1,45,1.5,73.2,4.8,0.09,0.51
381,food2,,小卷.jpg,小卷,55,33.55,100.65,0.33,7.15,0.495,30.25,126.5,7.7,61.05,24.2,3.355,0.275
382,food2,,鹹小卷.jpg,鹹小卷,35,35,161,0.455,7.035,0.665,63,1488.2,42,176.75,60.55,0.245,0.7
383,food2,,蚵仔牡蠣(蚵仔).jpg,蚵仔牡蠣(蚵仔).jpg,65,50.05,33.15,1.04,6.955,3.185,154.05,235.3,16.25,68.25,39,4.29,4.615
384,food2,,小魚干.jpg,小魚干,10,33.5,66.9,0.44,6.92,0,73.8,175.3,221.3,83.7,20.9,0.68,0.64
385,food2,,文蛤(小).jpg,文蛤(小),60,41.4,33.6,0.42,6.84,2.58,79.2,281.4,78.6,91.8,28.2,7.74,0.72
386,food2,,文蜆.jpg,文蜆,35,30.45,19.25,0.49,3.115,3.43,19.95,7,20.3,47.95,4.9,0.84,0.525
